Uhrzeit;Datum;Temperatur;Niederschlag;Buteo_buteo;Corvus_spec. ;Corvus_corax;Corvus_corone;Corvus_cornix;Lanius_collurio;Milvus_milvus;Milvus_migrans;Perdix_perdix;Phasianus_colchicus;Phoenicurus_phoenicurus;Pica_pica;Strix_aluco;Strunus_vulgaris;Larus_spec. ;Standort
09:30;30.11.2023;-2,3;2,2;;;;;;;;;;;;;;;;Himmel
09:45;30.11.2023;-2,3;2,2;;2;;;;;;;;;;;;;;Himmel
10:00;30.11.2023;-2,3;2,2;;;;;;;;;;;;;;;;Himmel
10:15;30.11.2023;-2,3;2,2;;1;;;;;;;;;;;;;;Himmel
10:30;30.11.2023;-2,3;2,2;;;;;;;1;;;;;;;;1;Himmel
10:45;30.11.2023;-2,3;2,2;;4;;;;;;;;;;;;;;Himmel
11:00;30.11.2023;-2,3;2,2;;1;;;;;1;;;;;;;;;Himmel
11:15;30.11.2023;-2,3;2,2;;;;;;;;;;;;;;;;Himmel
11:30;30.11.2023;-2,3;2,2;;;;;;;;;;;;;;;;Himmel
14:00;16.06.2023;15,5;3,1;;;;;;;;;;;;;;;;Ansitz
08:00;18.06.2023;20,7;0;;;;;;;;;;;;;;;;Ansitz
19:15;20.06.2023;23,3;4,2;;;;;;;;;;;;;;;;Ansitz
19:00;21.06.2023;22,3;0;;;;;;;;;;;;;;;;Ansitz
08:45;29.06.2023;19,3;0,1;;;;;;;;;;;;;;;;Ansitz
17:15;01.07.2023;17;0,4;;;;;;;;;;;;;;;;Ansitz
20:00;01.07.2023;17;0,4;;;;;;;;;;;;;;;;Ansitz
08:30;02.07.2023;17,7;0;;;;;;;;;;;;;;;;Ansitz
08:45;02.07.2023;17,7;0;;;;;;;;;;;;;;;;Ansitz
12:15;02.07.2023;17,7;0;;;;;;;;;;;;;;;;Ansitz
12:30;02.07.2023;17,7;0;;;;;;;;;;;;;;;;Ansitz
06:30;08.07.2023;23,8;0;;;;;;;;;;;;;;;;Ansitz
07:15;08.07.2023;23,8;0;;;;;;;;;;;;;;;;Ansitz
18:30;08.07.2023;23,8;0;;;;;;;;;;;;;;;;Ansitz
20:30;04.07.2023;18,7;1,3;;;;;;;;;;;;;;;;Ansitz
11:15;05.07.2023;17,6;0;;;;;;;;;;;;;;;;Ansitz
06:30;06.07.2023;18;0;;;;;;;;;;;;;;;;Ansitz
21:45;06.07.2023;18;0;;;;;;;;;;;;;;;;Ansitz
06:45;08.07.2023;23,8;0;;;;;;;;;;;;;;;;Ansitz
22:00;08.07.2023;23,8;0;;;;;;;;;;;;;;;;Ansitz
07:15;10.07.2023;22,4;0;;;;;;;;;;;;;;;;Ansitz
08:00;10.07.2023;22,4;0;;;;;;;;;;;;;;;;Ansitz
08:45;10.07.2023;22,4;0;;;;;;;;;;;;;;;;Ansitz
12:15;10.07.2023;22,4;0;;;;;;;;;;;;;;;;Ansitz
00:15;11.07.2023;25;0,2;;;;;;;;;;;;;;;;Ansitz
07:30;11.07.2023;25;0,2;;;;;;;;;;;;;;;;Ansitz
18:30;11.07.2023;25;0,2;;;;;;;;;;;;;;;;Ansitz
07:30;12.07.2023;22,9;0,1;;;;;;;;;;;;;;;;Ansitz
05:15;13.07.2023;19;0;;;;;;;;;;;;;;;;Ansitz
06:30;13.07.2023;19;0;;;;;;;;;;;;;;;;Ansitz
06:45;13.07.2023;19;0;;;;;;;;;;;;;;;;Ansitz
12:00;13.07.2023;19;0;;;;;;;;;;;;;;;;Ansitz
13:15;13.07.2023;19;0;;;;;;1;;;;;;;;;;Ansitz
06:30;14.07.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
06:45;14.07.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
07:15;14.07.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
08:00;14.07.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
09:45;14.07.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
05:45;15.07.2023;25;4,8;;;;;;;;;;;;;;;;Ansitz
06:15;15.07.2023;25;4,8;;;;;;;;;;;;;;;;Ansitz
06:30;15.07.2023;25;4,8;;;;;;;;;;;;;;;;Ansitz
07:00;15.07.2023;25;4,8;;;;;;;;;;;;;;;;Ansitz
07:45;15.07.2023;25;4,8;;;;;;;;;;;;;;;;Ansitz
08:00;15.07.2023;25;4,8;;;;;;;;;;;;;;;;Ansitz
14:30;15.07.2023;25;4,8;;;;;;;;;;;;;;;;Ansitz
15:15;15.07.2023;25;4,8;;;;;;;;;;;;;;;;Ansitz
08:45;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
09:00;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
12:45;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
14:00;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
14:15;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
16:30;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
17:30;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
18:00;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
18:30;16.07.2023;20,6;0;;;;;;;;;;;;;;;;Ansitz
06:00;17.07.2023;19,1;0;;;;;;;;;;;;;;;;Ansitz
08:00;17.07.2023;19,1;0;;;;;;;;;;;;;;;;Ansitz
08:30;17.07.2023;19,1;0;;3;;;;;;;;;;;;;;Ansitz
08:45;17.07.2023;19,1;0;;;;;;;;;;;;;;;;Ansitz
11:45;17.07.2023;19,1;0;;;;;;;;;;;;;;;;Ansitz
07:00;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
07:30;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
07:45;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
08:15;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
08:30;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
08:45;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
09:00;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
09:15;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
09:30;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
10:15;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
10:30;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
10:45;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
11:00;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
11:15;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
12:45;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
13:00;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
14:15;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
14:30;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
15:00;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
15:15;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
16:00;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
16:15;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
19:00;18.07.2023;18,5;0;;;;;;;;;;;;;;;;Ansitz
07:00;19.07.2023;17,9;0,5;;;;;;;;;;;;;;;;Ansitz
17:15;19.07.2023;17,9;0,5;;;;;;;;;;;;;;;;Ansitz
17:30;19.07.2023;17,9;0,5;;;;;;;;;;;;;;;;Ansitz
18:15;19.07.2023;17,9;0,5;;;;;;;;;;;;;;;;Ansitz
18:30;19.07.2023;17,9;0,5;;;;;;;;;;;;;;;;Ansitz
07:45;20.07.2023;16,1;1,1;;;;;;;;;;;;;;;;Ansitz
12:45;20.07.2023;16,1;1,1;;;;;;;;;;;;;;;;Ansitz
14:30;20.07.2023;16,1;1,1;;;;;;;;;;;;;;;;Ansitz
14:45;20.07.2023;16,1;1,1;;;;;;;;;;;;;;;;Ansitz
15:15;20.07.2023;16,1;1,1;;;;;;;;;;;;;;;;Ansitz
18:30;20.07.2023;16,1;1,1;;;;;;;;;;;;;;;;Ansitz
06:30;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
08:30;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
09:45;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
10:00;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
12:15;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
12:30;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
12:45;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
13:00;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
15:15;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
15:45;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
16:30;21.07.2023;15;2,2;;;;;;;;;;;;;;;;Ansitz
07:30;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
07:45;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
08:00;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
08:15;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
10:30;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
10:45;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
11:30;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
12:30;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
12:45;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
13:30;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
14:15;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
15:15;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
15:30;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
18:00;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
19:45;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
20:00;22.07.2023;17,1;0;;;;;;;;;;;;;;;;Ansitz
05:45;23.07.2023;20,8;0;;;;;;1;;;;;;;;;;Ansitz
06:45;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
07:00;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
07:15;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
07:15;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
08:45;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
09:15;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
09:45;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
10:45;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
11:00;23.07.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
07:15;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
10:15;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
10:30;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
13:00;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
16:15;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
16:30;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
17:00;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
17:15;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
18:45;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
19:00;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
19:15;24.07.2023;20;0,8;;;;;;;;;;;;;;;;Ansitz
06:00;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
06:15;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
06:30;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
06:45;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
07:00;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
07:30;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
08:30;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
08:45;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
09:00;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
09:30;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
09:45;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
10:00;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
10:15;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
10:45;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
12:15;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
12:30;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
12:45;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
15:30;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
15:45;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
17:00;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
17:15;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
17:30;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
18:00;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
18:15;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
19:15;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
19:30;25.07.2023;13,8;5,8;;;;;;;;;;;;;;;;Ansitz
06:15;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
06:30;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
06:45;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
07:30;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
07:45;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
08:15;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
08:30;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
08:45;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
09:00;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
09:15;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
10:00;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
10:45;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
11:45;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
12:00;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
12:15;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
12:30;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
12:45;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
14:00;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
14:15;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
14:30;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
19:00;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
19:15;26.07.2023;13,8;0,6;;;;;;;;;;;;;;;;Ansitz
06:00;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
12:15;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
13:30;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
13:45;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
14:00;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
14:15;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
14:30;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
14:45;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
15:00;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
16:00;27.07.2023;14,9;9,2;;;;;;;;;;;;;;;;Ansitz
07:00;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
07:15;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
09:15;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
09:45;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
10:00;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
10:30;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
10:45;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
11:00;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
11:30;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
11:45;28.07.2023;19,2;0;;;;;;;;;;;;;;;;Ansitz
06:30;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
06:45;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
07:00;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
07:15;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
07:30;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
07:45;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
08:15;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
08:30;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
09:00;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
12:00;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
12:15;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
12:45;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
13:00;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
16:45;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
17:00;29.07.2023;19,2;1,7;;;;;;;;;;;;;;;;Ansitz
06:30;30.07.2023;17,9;4,1;;;;;;;;;;;;;;;;Ansitz
06:45;30.07.2023;17,9;4,1;;;;;;;;;;;;;;;;Ansitz
16:00;30.07.2023;17,9;4,1;;;;;;;;;;;;;;;;Ansitz
16:30;30.07.2023;17,9;4,1;;;;;;;;;;;;;;;;Ansitz
16:45;30.07.2023;17,9;4,1;;;;;;;;;;;;;;;;Ansitz
19:00;30.07.2023;17,9;4,1;;;;;;;;;;;;;;;;Ansitz
19:15;30.07.2023;17,9;4,1;;;;;;;;;;;;;;;;Ansitz
06:15;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
06:30;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
06:45;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
07:00;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
07:15;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
07:30;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
07:45;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
08:00;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
08:15;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
08:30;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
08:45;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
09:00;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
09:30;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
09:45;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
10:00;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
10:15;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
10:45;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
11:00;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
11:15;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
11:30;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
11:45;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
12:15;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
12:30;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
12:45;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
15:30;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
16:00;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
16:15;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
16:45;31.07.2023;17,3;13;;;;;;;;;;;;;;;;Ansitz
10:15;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
11:00;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
11:15;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
11:30;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
11:45;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
12:00;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
12:30;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
12:45;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
13:15;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
14:00;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
14:15;01.08.2023;16,1;17,5;;;;;;;;;;;;;;;;Ansitz
07:00;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
10:45;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
11:00;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
11:15;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
11:30;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
13:00;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
13:45;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
14:00;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
16:00;02.08.2023;16,6;2,3;;;;;;;;;;;;;;;;Ansitz
12:15;03.08.2023;17,8;0,6;;;;;;;;;;;;;;;;Ansitz
12:30;03.08.2023;17,8;0,6;;;;;;;;;;;;;;;;Ansitz
14:45;03.08.2023;17,8;0,6;;;;;;;;;;;;;;;;Ansitz
15:00;03.08.2023;17,8;0,6;;;;;;;;;;;;;;;;Ansitz
18:00;03.08.2023;17,8;0,6;;;;;;;;;;;;;;;;Ansitz
18:15;03.08.2023;17,8;0,6;;;;;;;;;;;;;;;;Ansitz
08:15;04.08.2023;16,8;0;;;;;;;;;;;;;;;;Ansitz
08:30;04.08.2023;16,8;0;;;;;;;;;;;;;;;;Ansitz
08:45;04.08.2023;16,8;0;;;;;;;;;;;;;;;;Ansitz
09:15;04.08.2023;16,8;0;;;;;;;;;;;;;;;;Ansitz
11:15;04.08.2023;16,8;0;;;;;;;;;;;;;;;;Ansitz
11:30;04.08.2023;16,8;0;;;;;;;;;;;;;;;;Ansitz
12:30;04.08.2023;16,8;0;;;;;;;;;;;;;;;;Ansitz
14:15;06.08.2023;15,4;2,1;;;;;;;;;;;;;;;;Ansitz
07:30;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
07:45;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
08:45;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
09:00;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
09:30;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
11:00;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
11:15;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
11:30;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
11:45;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
12:00;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
15:30;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
16:00;07.08.2023;13,4;5,5;;;;;;;;;;;;;;;;Ansitz
08:30;08.08.2023;13,6;7,1;;;;;;;;;;;;;;;;Ansitz
10:15;08.08.2023;13,6;7,1;;;;;;;;;;;;;;;;Ansitz
11:45;08.08.2023;13,6;7,1;;;;;;;;;;;;;;;;Ansitz
12:00;08.08.2023;13,6;7,1;;;;;;;;;;;;;;;;Ansitz
12:15;08.08.2023;13,6;7,1;;;;;;;;;;;;;;;;Ansitz
00:30;18.08.2023;21,8;0;;;;;;;;;;;;;;;;Ansitz
00:15;18.08.2023;21,8;0;;;;;;;;;;;;;;;;Ansitz
00:30;21.08.2023;22,8;0;;;;;;;;;;;;;;;;Ansitz
18:15;01.09.2023;14,4;6,7;;;;;;;;;;;;;;;;Ansitz
08:30;02.09.2023;17;0;;;;;;;;;;;;;;;;Ansitz
18:45;02.09.2023;17;0;;;;;;;;;;;;;;;;Ansitz
14:00;05.09.2023;20,2;0;;;;;;;;;;;;;;;;Ansitz
15:00;05.09.2023;20,2;0;;;;;;;;;;;;;;;;Ansitz
13:15;06.09.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
13:30;06.09.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
13:45;06.09.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
14:00;06.09.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
14:30;06.09.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
15:45;06.09.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
16:30;06.09.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
16:45;06.09.2023;20,4;0;;;;;;;;;;;;;;;;Ansitz
10:30;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
10:45;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
11:00;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
11:15;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
11:30;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
17:15;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
17:30;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
17:45;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
19:15;07.09.2023;20,5;0;;;;;;;;;;;;;;;;Ansitz
10:30;08.09.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
11:45;08.09.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
13:45;08.09.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
17:45;08.09.2023;20,8;0;1;;;;;;;;;;;;;;;Ansitz
18:00;08.09.2023;20,8;0;1;;;;;;;;;;;;;;;Ansitz
18:15;08.09.2023;20,8;0;1;;;;;;;;;;;;;;;Ansitz
18:30;08.09.2023;20,8;0;1;;;;;;;;;;;;;;;Ansitz
19:15;08.09.2023;20,8;0;;;;;;;;;;;;;;;;Ansitz
12:00;09.09.2023;20,6;0;1;;;;;;;;;;;;;;;Ansitz
12:15;09.09.2023;20,6;0;1;;;;;;;;;;;;;;;Ansitz
12:30;09.09.2023;20,6;0;1;;;;;;;;;;;;;;;Ansitz
